0.0, 0.23668935863822277, 0.365373090367139, 0.45433174524583403, 0.07769828272847072, 0.02008003330925704, 0.2104323678385076, 0.0, 0.10531615039221912, 0.26632648990828367, 0.17411760440158744, 0.17979832363839718, 0.30858235120573657, 1.0, 0.32925883384553134, 0.0, 0.31268966993066993, 0.28764038906265416, 0.6075451998129827, 0.778656791121459, 0.7113637088074881, 0.7374335325652422, 1.0, 0.3694024467254044, 1.0, 0.7765292218618095
0.0, 0.39537017983661055, 1.0, 0.5122947680208362, 1.0, 0.08228955601851087, 0.0, 0.0, 0.21106656793401946, 0.03166328962961738
0.12021550953706306, 0.39537017983661055, 1.0, 0.5122947680208362, 1.0, 0.08228955601851087, 0.0, 0.0, 0.21106656793401946, 0.03166328962961738
0.7999999999999999, 1.0, 1.0, 0.0, 1.0, 1.0, 0.7999999999999999
0.7500000000000001, 1.0, 1.0, 0.0, 1.0, 1.0, 0.7500000000000001
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.4999999999999999, 0.7499999999999999, 1.0, 0.0, 0.0, 0.0, 0.0
0.44444444444444464, 0.777777777777778, 1.0, 0.0, 0.0, 0.0, 0.0
0.44444444444444464, 0.777777777777778, 1.0, 0.0, 0.0, 0.0, 0.0
0.5454545454545454, 0.8181818181818182, 1.0, 0.0, 0.0, 0.0, 0.0
0.4999999999999999, 0.7499999999999999, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0.3214285714285715, 0.642857142857143, 0.8571428571428573, 1.0, 0.0, 0.0, 0.0
0.24999999999999997, 0.49999999999999994, 0.7499999999999999, 1.0, 0.0, 0.0, 0.0
0.24999999999999997, 0.49999999999999994, 0.7499999999999999, 1.0, 0.0, 0.0, 0.0
0.07692307692307698, 1.0, 0.0, 0.32307692307692315
0.07692307692307698, 1.0, 0.0, 0.32307692307692315
0.07692307692307698, 1.0, 0.0, 0.32307692307692315
0.07692307692307698, 1.0, 0.0, 0.32307692307692315
0.5, 1.0, 0.0, 0.2
1.7857142857142856, 0.0, 0.0, 0.0
1.0, 0.0, 0.7000000000000002, 0.40000000000000013, 0.7000000000000002, 0.40000000000000013
1.0, 0.0, 0.7000000000000002, 0.40000000000000013, 0.7000000000000002, 0.40000000000000013
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.7499999999999999, 0.7499999999999999, 0.7499999999999999, 1.7499999999999998
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.7499999999999999, 0.7499999999999999, 0.7499999999999999, 1.7499999999999998
0.7499999999999999, 0.7499999999999999, 0.7499999999999999, 1.7499999999999998
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
0.0, 0.23076923076923078, 0.46153846153846156, 1.0
2.0, 1.0, 2.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.19999999999999998, 0.39999999999999997, 1.0
0.0, 0.19999999999999998, 0.39999999999999997, 1.0
0.0, 0.19999999999999998, 0.39999999999999997, 1.0
0.0, 0.19999999999999998, 0.39999999999999997, 1.0
0.0, 0.16666666666666666, 0.3333333333333333, 1.0
0.0, 5.999999999999997, 5.999999999999997, 1.0
0.0, 0.010526315789473684, 0.08421052631578947, 1.0
0.0, 5.999999999999997, 5.999999999999997, 1.0
0.0, 0.19999999999999998, 0.39999999999999997, 1.0
0.0, 0.19999999999999998, 0.39999999999999997, 1.0
